   Start1     Start2    Length
   499620     698284        31
   698284     849057r       27
   678892     778541       176
   183015     310023        56
   435847     724462r       32
   208660     724462r       32
  1270807    1432342        31
   677938    1432342        31
  1432342    1687361r       31
   501109    1432342        31
  1432342    1721410        31
   289183    1432342        31
   192983    1737101        35
   192983    1638965        35
   192983    1323413        35
   508997     682526        35
   682526    1178454r       35
   682526    1522828r       35
   218669     682526        35
  1312478    1682855r       35
   390297    1682855r       35
   113320     419772r      106
   113320    1512464r      106
  1251964    1450141        79
  1856870    1950514        74
   682205    1856870        56
  1323092    1856870        50
  1295269    1856870        50
   218348    1856870        42
   843839    1267813r       34
   123823    1267813r       34
   109077    1267813r       34
  1077502    1267813r       28
   647727    1267813r       28
   490737    1267813r       28
   675792     979299r      113
   498962     979299r      113
   675792    1777678       113
   498962    1777678       113
   675792    1532164r      113
   498962    1532164r      113
  1052204    1563872r      113
   675792    1052204       113
   498962    1052204       113
   675792    1846901       113
   498962    1846901       113
   777364    1563872r      113
   675792     777364       113
   498962     777364       113
   169400    1477075r      414
  1041931    1477075r      203
   186008    1477075r      203
   415156    1477075r      111
   365455    1477075r      111
   415156    1553325r       94
   365455    1553325r       94
  1041931    1553325r       94
   186008    1553325r       94
  1507944    1553325r       94
   169400    1553325r       94
   415156    1678467r       94
   365455    1678467r       94
  1041931    1678467r       94
   186008    1678467r       94
  1507944    1678467r       94
   169400    1678467r       94
   415156    1934156        94
   365455    1934156        94
  1041931    1934156        94
   186008    1934156        94
  1699405    1934156        94
  1507944    1934156        94
  1934156    1961422r       94
   169400    1934156        94
   346861     921804r       94
   346861     415156        94
   346861     569040r       94
   346861     365455        94
   346861    1057608r       94
   346861    1041931        94
   186008     346861        94
   346861    1699405        94
   346861    1507944        94
   346861     691796r       94
   346861    1961422r       94
   169400     346861        94
   415156    1446485r       79
   365455    1446485r       79
  1041931    1446485r       79
   186008    1446485r       79
   169400    1446485r       79
   346861    1704602r       55
   415156    1870843r       34
   365455    1870843r       34
  1041931    1870843r       34
   186008    1870843r       34
  1699405    1870843r       34
  1507944    1870843r       34
   169400    1870843r       34
  1163530    1704602r       34
   415156    1163530        34
   365455    1163530        34
  1041931    1163530        34
   186008    1163530        34
  1163530    1699405        34
  1163530    1507944        34
  1163530    1961422r       34
   169400    1163530        34
  1492753    1940617        30
  1164560    1476045r       45
  1112669    1810095        35
  1112669    1712222        35
  1112669    1688633        35
  1112669    1562998        35
  1112669    1325197        35
  1112669    1235359        35
  1112669    1720138r       35
  1112669    1194358        35
   274569    1112669        35
  1112669    1269535r       35
  1112669    1298173r       35
  1112669    1590539        35
  1112669    1709207        35
   369543    1112669        35
  1112669    1929552r       35
  1112669    1568775r       35
  1112669    1273171        35
  1112669    1925495        35
   355199    1112669        35
   138930    1112669        35
   848841    1112669        34
  1476001    1869769        45
   462154    1882020        47
  1858782    1953986        65
  1738686    1858782        65
  1738686    1755161r       41
  1300278    1953986        38
   912670    1953986        38
  1300278    1738686        38
   912670    1738686        38
   245478     783723r      143
   245478     491371r      121
   429645     684266r      138
   355476     479527r       37
   274846     479527r       37
   369821     479527r       37
   139207     479527r       37
   362991    1746529r      215
   362991     467069r      188
   362991    1692655       188
   362991    1584736       164
   362991    1582018r      164
   362991    1159450       164
   336006     362991       164
   362991     924369r      158
   362991    1479604r      158
   141819     924369r       93
   141819    1479604r       93
   141819     467069r       93
   141819    1692655        93
   141819    1746529r       93
   141819    1584736        93
   141819    1582018r       93
   141819    1159450        93
   141819     336006        93
  1692655    1873275r       56
  1584736    1873275r       56
  1159450    1873275r       56
   336006    1873275r       56
  1685402    1692655        42
  1685402    1746529r       42
  1584736    1685402        42
  1159450    1685402        42
   336006    1685402        42
  1692655    1932133        42
  1584736    1932133        42
  1159450    1932133        42
   336006    1932133        42
   336006     571491r       42
  1692655    1963970r       42
  1584736    1963970r       42
  1159450    1963970r       42
   336006    1963970r       42
  1039411    1479604r       42
  1039411    1692655        42
  1039411    1746529r       42
  1039411    1584736        42
  1039411    1582018r       42
  1039411    1159450        42
   336006    1039411        42
  1810334    1929315r       48
  1325433    1810334        48
  1810334    1925731        48
  1235595    1810334        48
   355435    1810334        48
   274805    1810334        48
  1194594    1810334        48
   369780    1810334        48
   139166    1810334        48
  1273408    1810334        32
  1112908    1810334        28
   115743    1164148r       37
  1703984    1870225        37
   115743    1870225        37
   217553    1637849       104
   217553     431255r       72
   507882    1179570r       72
   507882    1523944r       72
   217553     507882        72
   910108     977309        59
  1236087    1498956       146
   355927    1498956       146
  1498956    1750512r       90
  1498956    1926223        90
  1153687    1498956        90
  1033649    1498956        90
   330243    1498956        90
   652051     705901        37
   206514    1732391r     1015
   206514     731256      1015
   434224    1732391r      284
   434224     731256       284
   731256    1947082r       73
  1526578    1732391r       73
   731256    1526578        73
  1182203    1947082r       50
  1182203    1526578        50
   434224    1182203        50
   206514    1182203        50
    66819     398724        44
    66819    1988127r       33
    66819    1204367r       33
    66819     846698r       33
    66819     240943        33
   288492    1193777r      301
   288492    1234778r      301
   288492    1688052r      301
   677247    1193777r      238
   500418    1193777r      238
   129213    1193777r      238
   677247    1234778r      238
   500418    1234778r      238
   129213    1234778r      238
   677247    1688052r      238
   500418    1688052r      238
   129213    1688052r      238
   288492     368962r       87
   129213     368962r       87
  1527412    1634509r      257
  1183037    1634509r      257
   732090    1634509r      257
   207348    1634509r      181
  1527412    1851642r      103
  1183037    1851642r      103
   732090    1851642r      103
   207348    1851642r      103
  1183037    1320795r       74
   732090    1320795r       74
   207348    1320795r       74
   434542     713390        43
   713390     779561r       43
    45115     713390        43
   135686     214086r       47
   135686    1946248r       47
   135686    1527412        47
   135686    1731557r       47
   135686    1183037        47
   135686     732090        47
   135686     504079r       47
   207348     679909r       47
   135686     207348        47
   713390    1320795r       28
   713390    1851642r       28
   713390    1634509r       28
    45115     214086r       28
   713390    1946248r       28
   434542    1946248r       28
    45115    1946248r       28
   713390    1527412        28
   434542    1527412        28
    45115    1527412        28
   713390    1731557r       28
   434542    1731557r       28
    45115    1731557r       28
   713390    1183037        28
   434542    1183037        28
    45115    1183037        28
    45115      97898r       28
   713390     732090        28
   434542     732090        28
   732090     779561r       28
    45115     732090        28
   434542     504079r       28
    45115     504079r       28
   207348     713390        28
   207348     434542        28
   207348     779561r       28
    45115     207348        28
   135686     713390        28
   516060    1112358        30
  1236421    1882231r       77
   356261    1882231r       77
  1083525    1831749r       35
  1167709    1301799r      121
  1512047    1866664r       35
   419355    1866664r       35
  1167709    1512047        35
   419355    1167709        35
   188632    1866664r       35
  1167709    1701978r       35
   188632    1167709        35
   360770    1068275r       33
   720583     887757        96
   720583     825741        96
   720583    1565234        68
   720583    1991125r       49
   720583     855629        47
   453005     720583        47
   136281     213491r       65
    45713     213491r       65
   136281    1730962r       65
    45713    1730962r       65
   136281     503484r       65
    45713     503484r       65
   136281    1183632        65
    45713    1183632        65
    45713      97303r       65
   136281     732685        65
   732685     778963r       65
    45713     732685        65
   136281    1945653r       65
    45713    1945653r       65
   136281    1528007        65
    45713    1528007        65
   207943     679314r       65
   136281     207943        65
   207943     778963r       65
    45713     207943        65
   935528    1939012r       28
  1588631    1738489r      122
  1521440    1738489r      122
  1177066    1738489r      122
   907338    1738489r      122
    60667    1738489r       53
  1588631    1953789r       29
  1521440    1953789r       29
  1177066    1953789r       29
   907338    1953789r       29
    60667    1953789r       29
   199475    1300081r       29
   199475    1858585r       29
   199475     912473r       29
   199475    1588631        29
   199475    1521440        29
   199475    1177066        29
   199475     907338        29
    60667     199475        29
   830091    1231341        34
   778648    1634151        58
   678999    1634151        58
   778648    1054469        30
   778648    1850768        30
   503169     778648        30
   778648    1183947r       30
   778648    1528322r       30
   778648    1945338        30
   778648    1730647        30
    96988     778648        30
    96988     136596r       30
   678999    1054469        30
   678999    1850768        30
   503169     678999        30
   678999    1183947r       30
   678999    1528322r       30
   678999    1945338        30
   678999    1730647        30
   678999     733000r       30
    96988     678999        30
  1259674    1446864r       60
   346482    1446864r       60
  1259674    1553704r       60
   346482    1553704r       60
  1041552    1446864r       34
   185629    1446864r       34
  1041552    1553704r       34
   185629    1553704r       34
   914453    1123405r       80
   914453    1358232r       80
   754586    1312265r       41
   241328    1312265r       39
   501552    1684051       131
   501552    1239056       131
   678380    1052869       184
  1052869    1185564r      184
    95371    1052869       184
   501552     978634r       79
   501552     778029        79
   678380     978634r       56
    95371     978634r       56
   678380     778029        56
   778029    1185564r       56
    95371     778029        56
   678380    1684051        56
    95371    1684051        56
   678380    1239056        56
    95371    1239056        56
   501552    1052869        56
   323103     501552        48
   323103     678380        48
   323103    1185564r       48
   323103     734617r       48
    95371     323103        48
   191464     501552        48
   191464     678380        48
   191464    1185564r       48
   191464     734617r       48
    95371     191464        48
  1491799    1887750r       99
   284420    1491799        41
  1287287    1491799        41
   267866    1491799        41
  1491799    1888738r       32
  1491799    1939662        32
  1491799    1583283        32
   783157    1491799        32
  1469902    1513980r       85
   111782    1642338        29
   111782    1469902        29
   871076    1204605r       68
   871076     899084r       49
   222523     899084r       39
    42171     899084r       39
   222523    1204605r       39
    42171    1204605r       39
   737515     899084r       35
   737515    1204605r       35
  1634238    1851371        29
  1121766    1302668r       62
  1121766    1934383        32
   347089    1121766        32
  1121766    1476848r       32
  1121766    1699632        32
  1121766    1508171        32
   415382    1121766        32
  1121766    1961195r       32
   365681    1121766        32
   169627    1121766        32
  1195218    1558990        38
  1195218    1777170r       31
   246582    1213637        45
   279323    1196872r       58
   279323    1196068        57
   178340    1196068        44
   178340    1196872r       44
   341568    1593848r       65
   341568    1800106        37
  1196068    1800106        37
   279323    1593848r       37
   178340    1593848r       37
  1196068    1742178r       37
   279323    1742178r       37
   178340    1742178r       37
  1196068    1262592r       37
   279323    1262592r       37
   178340    1262592r       37
   341568    1196068        37
   341568    1196872r       37
   341568     399006r       37
   341568     892577r       37
   341568     871637r       37
   279323     341568        37
   178340     341568        37
  1542833    1593848r       36
  1542833    1742178r       36
   341568    1542833        36
  1196068    1542833        36
   341568     517355r       36
   341568     961426r       36
   971335    1593848r       36
   971335    1742178r       36
   971335    1262592r       36
   341568     971335        36
   971335    1196068        36
   971335    1196872r       36
  1026914    1593848r       35
  1026914    1742178r       35
  1026914    1262592r       35
   341568    1026914        35
  1026914    1196068        35
  1026914    1196872r       35
   713980    1119797r       38
   713980    1188555        38
    99004     206242r       32
    99004     433952r       32
   505185    1181931r       32
   505185    1526306r       32
   505185    1947354        32
   505185    1732663        32
   505185     730984r       32
    99004     505185        32
   215192    1181931r       32
   215192    1526306r       32
   215192    1947354        32
   215192    1732663        32
   215192     730984r       32
    99004     215192        32
   679863    1320749      1891
   679863    1634463       209
   679863    1851596       105
    97852     135732r       47
   679863    1183083r       47
   679863    1527458r       47
   679863    1946202        47
   504033     679863        47
   214040     679863        47
   679863    1731511        47
   679863     732136r       47
    97852     679863        47
   181236    1661277r       43
   181236     493803r       43
   181236     930020        43
  1641912    1864322        44
   914027    1864322        35
   430256    1857075r       74
   202545    1857075r       74
   430256    1950719r       74
   202545    1950719r       74
   430256    1295474r       53
   202545    1295474r       53
   430256     682410r       53
   202545     682410r       53
   130532    1295474r       51
    61201    1295474r       51
   130532     682410r       51
    61201     682410r       51
   130532    1857075r       51
    61201    1857075r       51
   130532    1950719r       51
    61201    1950719r       51
   922642    1041090r       78
   922642    1507097r       76
  1477913    1705415        40
  1477913    1679280        40
   922642    1477913        40
   754201     887252        52
   887252    1133687        52
   887252    1312649r       52
   887252    1806271        52
   887252    1890435r       52
   887252    1077103r       52
   887252    1311118r       52
   240052     887252        52
   452503     887252        38
   181943     611537r       33
   181943     452503        33
   181943     390468r       33
   181943     754201        33
   181943    1133687        33
   181943    1312649r       33
   181943    1806271        33
   181943    1890435r       33
   181943    1077103r       33
   181943    1311118r       33
   181943     240052        33
  1311295    1678719r       47
  1311295    1704854r       47
  1041654    1311295        47
   185731    1311295        47
  1259776    1311295        31
  1121260    1311295        31
  1311295    1579903r       31
  1311295    1553602r       31
  1311295    1933879        31
  1311295    1477352r       31
  1311295    1699128        31
  1311295    1961699r       31
  1311295    1507667        31
   414879    1311295        31
   365178    1311295        31
   346584    1311295        31
   169123    1311295        31
  1485479    1883074       102
  1485479    1721757        67
   289530    1485479        67
  1751060    1883074        55
  1721757    1751060        55
   289530    1751060        55
  1072488    1271238        45
  1271238    1883074        45
  1271238    1721757        45
   289530    1271238        45
  1072488    1751060        45
  1072488    1485479        45
  1480521    1504395r       36
   925286    1504395r       36
   572407    1504395r       36
   467986    1504395r       36
  1304840    1504395r       31
   909893    1709880r       64
   909893    1727009        64
   909893    1632070        64
   909893     977094        64
   779615    1799921        37
   516835     829596r       38
   240703     829596r       38
   135662     434518        52
   783244    1487936r       65
   284507    1487936r       57
  1148679    1487936r       46
  1028641    1487936r       46
   320070    1487936r       36
   490893    1487936r       29
  1740500    1859629        38
   511435    1859629        38
   412742    1784545       124
  1735040    1855127        33
   101380    1855127        33
   781773    1735040        33
   101380     781773        33
   952737    1143768        55
   952737    1412137        54
   952737    1305371r       51
   871196     952737        51
   794170     952737        51
   952737    1431595        51
   336557     952737        51
   952737    1745954r       42
   675188    1846297        31
   498358    1846297        31
   285187    1846297        31
   776760    1564476r       31
   675188     776760        31
   498358     776760        31
   285187     776760        31
   181938     887247        38
   434095    1947211r       38
   206385    1947211r       38
   434095    1526449        38
   206385    1526449        38
   434095    1182074        38
   206385    1182074        38
   434095    1732520r       38
   206385    1732520r       38
   434095     731127        38
   206385     731127        38
   135236    1947211r       34
   135236    1526449        34
   135236    1182074        34
   135236    1732520r       34
   135236     731127        34
  1526449    1852605r       32
  1182074    1852605r       32
   731127    1852605r       32
   434095    1852605r       32
   206385    1852605r       32
   135236    1852605r       32
  1135421    1889800        32
   268433     783725        91
   491373     783725        52
   268433     491373        52
   183965    1706617r       37
   902638    1570704        27
   425992     904583      1538
   196721     425992      1538
   425992    1518685      1349
   425992    1174311      1349
   425992     727955       104
   425992    1860094r       44
   425992    1398176        29
    48892     886845r       38
  1292051    1733562        53
    99903    1733562        53
   960912    1559605r       64
   876101    1559605r       64
  1432973    1543350r       63
   960912    1432973        63
   876101    1432973        63
  1432973    1988361r       57
   123561    1988361r       47
   123561    1543350r       47
   123561     960912        47
   123561     876101        47
  1432973    1806618r       39
   123561    1806618r       39
  1432973    1844645        39
   123561    1844645        39
   953146    1987524        57
   240707    1195732r       63
   240707    1250865r       63
   516839    1195732r       39
   516839    1250865r       39
  1432973    1987524        35
   123561    1987524        35
   953146    1806618r       35
   953146    1844645        35
   953146    1988361r       35
   953146    1543350r       35
   953146     960912        35
   876101     953146        35
   168511    1058497r       56
  1162650    1477955r       33
   168511    1477955r       33
  1259176    1871723r       33
  1162650    1259176        33
   168511    1259176        33
  1189915    1312487        66
   430019    1639086r       81
   202308    1639086r       81
   430019    1737222r       81
   202308    1737222r       81
   430019    1950956r       62
   202308    1950956r       62
  1178333    1295711r       62
   430019    1522707        38
   202308    1522707        38
   202308     218790r       38
  1178333    1323534r       38
   430019    1178333        38
   202308    1178333        38
   425188    1517881       788
   425188    1173507       788
   425188     903779       788
   195917     425188       788
  1491832    1888705r       72
  1491832    1939695        72
   490839    1491832        72
   490839    1887717r       66
   544271     736970r       69
  1533716    1875206r       27
  1270866    1589207r       40
  1270866    1570107        40
  1270866    1560421r       40
  1270866    1299505        40
   911897    1270866        40
  1270866    1930884        40
  1270866    1323865r       40
   129964    1270866        40
  1570107    1924164r       40
  1299505    1924164r       40
   911897    1924164r       40
   129964    1924164r       40
   911897    1271840r       40
   129964    1271840r       40
  1570107    1707876r       40
  1299505    1707876r       40
   911897    1707876r       40
   129964    1707876r       40
   677997    1589207r       40
   677997    1570107        40
   677997    1560421r       40
   677997    1299505        40
   677997     911897        40
   677997    1930884        40
   677997    1323865r       40
   129964     677997        40
   129964     353868r       40
   911897    1193027r       40
   129964    1193027r       40
   129964     368214r       40
  1570107    1687302r       40
  1299505    1687302r       40
   911897    1687302r       40
   129964    1687302r       40
   129964     137599r       40
   501168    1589207r       40
   501168    1570107        40
   501168    1560421r       40
   501168    1299505        40
   501168     911897        40
   501168    1930884        40
   501168    1323865r       40
   129964     501168        40
   911897    1234028r       40
   129964    1234028r       40
  1570107    1721469        40
  1299505    1721469        40
   911897    1721469        40
  1721469    1930884        40
   129964    1721469        40
   289242    1589207r       40
   289242    1570107        40
   289242    1560421r       40
   289242    1299505        40
   289242     911897        40
   289242    1930884        40
   289242    1323865r       40
   129964     289242        40
  1185597    1808708r       52
   734650    1808708r       52
  1248832    1808708r       45
    62636    1808708r       41
   137248    1808708r       41
   978666    1808708r       41
    46679    1808708r       41
    94002     212799r       28
  1691919    1783563        62
  1158714    1783563        32
   335270    1783563        32
  1038676    1783563        31
  1038676    1257001        28
  1257001    1691919        28
  1158714    1257001        28
   335270    1257001        28
   322921     537137r       31
   191282     537137r       31
   322921    1248979r       31
   191282    1248979r       31
   372155     758184r       30
   182506     453092r       33
   152118    1333092r       42
   152118     484038        42
  1305152    1647056r       62
  1332905    1890007       110
   902537    1890007       110
   913907    1123952r       29
   933178    1028510r      129
   933178    1148548r      129
   933178    1583239r      122
   933178    1888782       122
   933178    1939618r      104
   933178    1287243r       48
   933178    1887794        48
   933178    1310388        48
   246087     933178        48
   293979     933178        46
   933178    1491755r       36
   580948     901624r       41
   580948    1254076r       41
   580948     639689        29
   580948     891952r       27
  1559717    1875983        28
   706281    1570632        45
  1738240    1953540        36
  1738240    1858336        36
  1640111    1738240        36
   510143    1738240        36
   746647    1987405        27
   746647    1884929        27
   746647    1752230        27
   473306     746647        27
   746647    1723552        27
   291325     746647        27
   160371     746647        27
   178614    1841466r       91
   178614    1253989r       82
   178614    1204806        82
   178614    1798158r       81
   178614    1496024r       79
   178614     901537r       76
   178614     465439r       76
   178614    1556451r       76
   178614    1775014        76
   178614    1503984r       71
   178614     247479r       71
   178614    1440466r       71
   178614    1267097r       71
   178614     226029        71
   178614     623300r       62
   178614    1119471r       56
   178614    1249473r       55
   178614    1267242        55
   178614    1254130        52
   178614     639776        52
   178614    1801101        47
   178614     830642r       38
   178614     477753        38
   178614     408709        38
   178614    1844446r       33
   178614    1806814        33
   178614    1125535        33
   178614     844484        32
  1196610    1327814r       30
   178614    1327814r       30
   844484    1196610        30
  1196610    1844446r       30
  1196610    1806814        30
  1125535    1196610        30
   477753    1196610        30
   408709    1196610        30
  1196610    1801101        30
  1196610    1254130        30
   639776    1196610        30
  1196610    1249473r       30
  1196610    1267242        30
  1196610    1503984r       30
  1196610    1440466r       30
  1196610    1267097r       30
   226029    1196610        30
  1196610    1556451r       30
  1196610    1775014        30
  1196610    1496024r       30
  1196610    1798158r       30
  1196610    1253989r       30
  1196610    1204806        30
  1196610    1841466r       30
   829739    1196610        29
   581036    1196610        29
    50982    1196610        29
   178614     829739        29
   178614     581036        29
    50982     178614        29
    39944    1196610        29
    39944     178614        29
   246917    1196610        28
   178614     246917        28
   999578    1276651r       30
   409143    1276651r       30
   219532     684636        30
   111419    1123768r      131
  1469539    1514343r      104
   111419     421687r       77
   111419    1169969r       77
   111419    1514343r       77
  1469539    1641975        33
   111419    1641975        33
  1038460    1480556r       47
  1691703    1747481r       47
  1038460    1747481r       47
  1691703    1879514r       47
  1038460    1879514r       47
  1253407    1691703        47
  1038460    1253407        47
  1504360    1747481r       36
  1504360    1879514r       36
  1253407    1504360        36
  1504360    1691703        36
  1038460    1504360        36
  1038460    1447284r       33
  1038460    1067434r       32
  1647337    1747481r       32
  1647337    1879514r       32
  1253407    1647337        32
  1647337    1691703        32
  1038460    1647337        32
  1647337    1707579r       30
  1504360    1707579r       30
  1691703    1707579r       30
  1038460    1707579r       30
  1647337    1931181        30
  1504360    1931181        30
  1691703    1931181        30
  1038460    1931181        30
   565966    1054877        30
  1293196    1854794        54
   781440    1854794        51
  1734707    1854794        29
   101047    1854794        29
   388708    1841321        30
    93333     241490r       42
   438267     978498        43
   438267     778165r       43
    46511     438267        43
   978498    1632667r       43
    46511    1632667r       43
   978498    1778479r       43
    46511    1778479r       43
   978498    1053005r       43
    46511    1053005r       43
   978498    1185428        43
    46511    1185428        43
    46511      95507r       43
   734481     978498        43
   734481     778165r       43
    46511     734481        43
    46511     678516r       43
   137079     978498        43
   137079     778165r       43
    46511     137079        43
   978498    1239192r       43
    46511    1239192r       43
   978498    1684187r       43
    46511    1684187r       43
   978498    1289091r       43
    46511    1289091r       43
   978498    1727606r       43
    46511    1727606r       43
   978498    1847702r       43
    46511    1847702r       43
   978498    1942297r       43
    46511    1942297r       43
   978498    1531363        43
    46511    1531363        43
   211299     978498        43
   211299     778165r       43
    46511     211299        43
    46511     323239r       43
    46511     191600r       43
    62468     978498        43
    62468     778165r       43
    46511      62468        43
   361072    1884301r       35
   361072     472678r       35
   361072    1147477r       35
   361072    1722927r       35
   786388    1964921r       35
   361072     786388        35
  1526335    1852719r       35
  1181960    1852719r       35
   731013    1852719r       35
   433981    1852719r       35
   206271    1852719r       35
   110302    1195054r       53
   110302    1196368        53
   110302    1318127r       47
  1250652    2007710        42
   898864    2007710        42
  1663546    2007710        42
  1543136    2007710        42
   971631    2007710        42
   639364    2007710        42
   580623    2007710        42
  1196368    2007710        42
   110302    1844858r       42
   110302    1250652        42
   110302     898864        42
   110302     398703r       42
   110302     517055r       42
   110302    1663546        42
   110302     961126r       42
   110302    1543136        42
   110302     971631        42
   110302     639364        42
   110302     580623        42
   110302    1433186r       41
  1800761    2007710        41
   110302    1800761        41
  1213893    1776870r       42
  1213893    1987737r       42
   846719    1213893        42
   178724    1213893        42
  1213893    1433186r       40
  1213893    1800761        40
  1213893    1844858r       40
  1213893    1250652        40
   898864    1213893        40
  1213893    1663546        40
  1213893    1543136        40
   971631    1213893        40
   639364    1213893        40
   580623    1213893        40
  1213893    1318127r       40
  1196368    1213893        40
   110302     707175r       40
   110302     871397r       40
   110302    1776870r       40
   110302     240922r       40
   110302     623716r       40
   110302    1987737r       40
   846719    2007710        40
   110302     846719        40
   178724    2007710        40
   110302     178724        40
  1213893    1786385r       38
   110302    1786385r       38
   279623    1213893        38
   279623    2007710        38
   110302     279623        38
   998103    1213893        34
   998103    2007710        34
   110302     998103        34
   279623     953462r       31
   846719     953462r       31
   178724     953462r       31
   898864     953462r       31
   639364     953462r       31
   580623     953462r       31
  1027211    1213893        31
  1027211    2007710        31
   110302    1027211        31
   110302     222740r       30
  1204388    1213893        30
  1204388    2007710        30
   110302    1204388        30
   156687     953462r       30
   156687    1213893        30
   156687    2007710        30
   110302     156687        30
   286538    1709335r      460
   910437    1709335r      401
   128504    1709335r      401
   286538     369671r      250
   128504     369671r      250
   698372    1709335r      250
  1568647    1709335r      167
   830714    1408000r       40
   830714     974217r       32
  1484566    1882155        77
   697362    1882155        77
   110547     123529r       35
   336862    1776628r       35
   336862    1250897        35
   336862    1432941r       35
   336862     829624        35
   279869     336862        35
   336862     737487r       35
   336862     516807r       35
   336862     901703r       35
   336862    1317881r       35
   336862     846963        35
   178968     336862        35
   336862    1988393        35
   336862    1593586r       35
   336862    1325896r       35
   336862     876069r       35
   336862     706929r       35
   336862    1543382        35
   149819     336862        35
   336862    1195764        35
   336862     639609        35
   336862     714526        35
   110547     336862        35
   336862     871048r       30
   336862    1214138        27
  1214138    1776628r       27
  1214138    1250897        27
  1214138    1432941r       27
   829624    1214138        27
   279869    1214138        27
  1214138    1317881r       27
   846963    1214138        27
   178968    1214138        27
  1214138    1988393        27
  1214138    1593586r       27
  1214138    1325896r       27
  1214138    1543382        27
   149819    1214138        27
  1195764    1214138        27
   639609    1214138        27
   714526    1214138        27
   110547    1214138        27
  1327250    1869758r       41
  1164615    1327250        41
  1327250    1677383r       41
   416239    1327250        41
  1043028    1327250        41
  1327250    1703505r       41
   187105    1327250        41
   170484    1327250        41
  1327250    1552241r       39
  1327250    1960338r       39
   366538    1327250        39
   134960     780287r       28
   509408    1639376      1634
   219080    1639376        86
   684182    1639376        85
  1639376    1857602        84
  1639376    1737512        84
  1296001    1639376        79
  1296001    1951246        50
  1857602    1951246        50
  1737512    1951246        50
   684182    1951246        50
   509408    1951246        50
   219080    1951246        50
  1771899    1938771r       28
   714280    1988148        32
   337644     674371r      234
   337644     775946r      234
  1685039    1873638r      125
  1692292    1873638r       80
  1584373    1873638r       80
  1875231    1990936        59
   389777    1875231        59
   389777    1533691r       58
   389777    1968102r       58
  1795452    1968102r       32
  1795452    1875231        32
  1445058    1533691r       32
  1445058    1968102r       32
  1445058    1875231        32
  1189387    1533691r       27
  1189387    1968102r       27
  1189387    1875231        27
   628883     857264r     1525
   628883     891665r     1525
   628883    1071599r     1524
   628883    1740277r      971
   787758    1071599r       42
   787758     857264r       42
   787758     891665r       42
   628883     787758        42
   787758    1001214        40
  1001214    1740277r       40
   628883    1001214        40
  1293487    1636863       602
   506896    1293487       602
   216567    1293487       473
   506896    1524931r      126
   216567    1524931r      126
  1636863    1948729       126
   506896    1948729       126
   216567    1948729       126
   781731    1855085       152
  1636863    1855085        47
   506896    1855085        47
   216567    1855085        47
   781731    1524931r       47
   781731    1948729        47
   781731    1293487        47
   479353     781731        41
   479353    1636863        41
   479353     506896        41
   479353    1180556r       41
   216567     479353        41
   479353    1734998        38
   479353     728650r       38
   101338     479353        38
  1734998    1855085        38
   101338    1855085        38
   101338    1524931r       38
  1734998    1948729        38
   101338    1948729        38
  1293487    1734998        38
   101338    1293487        38
   508949    1295542        50
   192935    1178502r       65
   192935    1522876r       65
   192935     218621        65
   192935    1950787        50
  1323365    1737053        83
  1323365    1638917        83
  1737053    1950787        47
   218621    1737053        47
  1638917    1950787        47
   218621    1638917        47
  1323365    1950787        47
  1323365    1522876r       47
   218621    1323365        47
   192935    1323365        47
   682478    1295542        47
   188728    1935201       656
  1512143    1935201       203
   419451    1935201       203
  1512143    1957335r      110
   419451    1957335r      110
   188728    1957335r      110
   419451    1472994r       38
   188728    1472994r       38
  1512143    1675732r       38
   419451    1675732r       38
   188728    1675732r       38
  1152909    1485764r       29
  1032871    1485764r       29
   329465    1485764r       29
   785716    1447944r       35
   785716    1073748r       35
   785716    1497193        35
    99175    1291323      1217
  1291323    1732834       404
  1291323    1321637        83
   680751    1291323        83
  1051760    1726381        58
  1051760    1710508r       58
  1051760    1631442        58
  1726381    1843982        45
  1631442    1843982        45
  1726381    1846457        28
   776920    1726381        28
   675348    1726381        28
   498518    1726381        28
   285347    1726381        28
   776920    1710508r       28
   675348    1710508r       28
   498518    1710508r       28
   285347    1710508r       28
  1631442    1846457        28
   776920    1631442        28
   675348    1631442        28
   498518    1631442        28
   285347    1631442        28
   899112     953114r       36
   830537    1440515r       45
   683983    1737313        57
   683983    1639177        57
   952466     972052r       33
   952466     998524r       33
   952466    1776453        33
   952466    1432765        33
   952466    1876079r       33
   706753     952466        33
   891856     952466        33
    66376     952466        33
   237386    1206049r       54
   142482    1206049r       54
   304100    1206049r       45
    87219    1206049r       35
  1203939    1206049r       27
   396933    1206049r       27
    41990    1206049r       27
   952466    1794702        31
   241611    1970025        30
   241611    1535614        30
   830633     983754r       31
   465430     983754r       31
   310318     983754r       31
   247470     983754r       31
   580067    1775023r       31
   580067    1416593        31
   580067     830633        31
   465430     580067        31
   580067    1251066        31
   310318     580067        31
   247470     580067        31
   580067    1125544r       29
   580067     999587r       29
   580067    1841457        29
   580067    1496015        29
   580067    1327805        29
   580067    1636498        29
   580067    1503975        29
   580067     844493r       29
   580067    1249464        29
   610572    1798149        27
   222315     610956r       27
   610572    1806823r       27
   610572    1844437        27
   610572    1204815r       27
   610572    1543558r       27
   610572    1801110r       27
   610572    2008138r       27
   610572    1606000        27
   610572     901528        27
   610572     623291        27
   222315     610572        27
   580067     639785r       27
   580067    1267251r       27
  1213694    1786628r       39
